CreditScore,Age,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,balance_log,salary_log,product_norm,tenure_norm,card_flag,active_flag,salary_balance_ratio,product_per_tenure,zero_balance_flag,high_balance_flag,Balance_Category,engagement_score,low_engagement_flag,activity_product_interaction,balance_activity_gap,tenure_engagement_ratio,is_dormant_high_value,product_intensity,Geography_Germany,Geography_Spain,Gender_Male,cluster_id,dist_to_cluster_0,dist_to_cluster_1,dist_to_cluster_2,dist_to_cluster_3,dist_to_cluster_4,Engagement_Segment,is_active_power_core,is_active_casual,is_inactive_disengaged,is_inactive_high_balance,is_inactive_low_balance,customer_value_segment,Exited
717,36,2,102989.83,2,0,1,49185.57,11.542395234122232,10.803375897738322,0.5,0.2,0,1,0.47757232367192304,0.6666666666666666,0,0,Medium Balance,0.7098324840632527,0,2,0.0,0.23661082802108424,0,Medium,False,True,True,3,2.813967155531707,2.060185085456768,2.778095914543505,1.436834875351849,2.763591716484105,Active_Power_Core,1,0,0,0,0,Platinum Value,0
595,23,7,0.0,2,1,1,168085.97,0.0,12.0322368030075,0.5,0.7,1,1,168085.97,0.25,1,0,Zero Balance,0.67,0,2,0.0,0.08375,0,Medium,False,True,True,2,3.8168447261117384,3.2707038206516352,1.518429480506255,2.227322634254491,2.7991201703047652,Inactive_Disengaged,0,0,1,0,0,Low Value,0
730,62,2,0.0,2,1,1,186489.95,0.0,12.13613799141944,0.5,0.2,1,1,186489.95,0.6666666666666666,1,0,Zero Balance,0.6200000000000001,0,2,0.0,0.2066666666666667,0,Medium,False,True,True,2,3.907635296854888,2.798946550084591,1.6118849030082345,2.4933585535418348,3.3800209954733034,Inactive_Disengaged,0,0,1,0,0,Low Value,0
657,39,4,80293.81,1,1,0,97192.76,11.293460265218428,11.484461790856917,0.25,0.4,1,0,1.2104488447011705,0.2,0,0,Medium Balance,0.3018167152937755,0,0,80293.81,0.060363343058755105,0,Low,False,False,False,1,3.14245846983173,0.9455082287782257,2.525874862965134,2.549817380501307,1.6795700943990561,Inactive_High_Balance,0,0,0,1,0,High Value,0
599,25,3,0.0,2,1,1,120790.02,0.0,11.70181722397132,0.5,0.3,1,1,120790.02,0.5,1,0,Zero Balance,0.6300000000000001,0,2,0.0,0.15750000000000003,0,Medium,False,True,True,2,3.4608615981785973,2.7389806282244207,1.2872781072889297,2.25748131160239,3.1307101840893736,Inactive_Disengaged,0,0,1,0,0,Low Value,0
619,33,2,167733.51,2,1,1,65222.48,12.030137710778991,11.085574805785516,0.5,0.2,1,1,0.38884353613338124,0.6666666666666666,0,1,High Balance,0.7657413305990615,0,2,0.0,0.25524711019968715,0,Medium,False,False,False,3,3.1598466966777115,2.1615197352955047,2.929234483121022,1.4297867168028324,2.8032001907542767,Active_Power_Core,1,0,0,0,0,Platinum Value,0
639,31,3,98360.03,1,0,0,20973.8,11.49639996801178,9.951076996129041,0.25,0.3,0,0,0.2132328219824457,0.25,0,0,Medium Balance,0.2442752658962329,1,0,98360.03,0.06106881647405823,0,Low,False,False,False,1,2.1408842520631355,1.7981475932971944,3.0831462747929246,3.1872031467089013,2.5755370398028887,Inactive_High_Balance,0,0,0,1,0,High Value,0
504,42,3,134936.97,2,0,0,135178.91,11.812570470345122,11.814361836875163,0.5,0.3,0,0,1.0017855611730337,0.5,0,1,High Balance,0.3231055719836644,0,0,134936.97,0.0807763929959161,1,Medium,False,False,True,3,3.470344500483518,1.7529938464208343,2.326396833672133,1.7293755027849063,2.588121677639381,Active_Power_Core,1,0,0,0,0,Platinum Value,0
694,38,7,121527.4,1,1,0,113481.02,11.707903259304635,11.63939968925784,0.25,0.7,1,0,0.9337818978938257,0.125,0,0,Medium Balance,0.33683756167706036,0,0,121527.4,0.042104695209632545,0,Low,False,True,True,4,3.3385884631795357,1.731997712132466,2.6255907605807836,2.465637219291579,1.0205148473318923,Active_Casual,0,1,0,0,0,High Value,0
451,38,9,61482.47,1,1,1,167538.66,11.026523637178855,12.02897537833962,0.25,0.9,1,1,2.7249382638943445,0.1,0,0,Medium Balance,0.7485828620918079,0,1,0.0,0.0748582862091808,0,Low,True,False,False,4,4.0162624338763,2.755501105542044,3.2153266866604575,2.4527122722282426,1.2434093337915508,Active_Casual,0,1,0,0,0,High Value,0
667,40,1,146502.07,1,1,0,19162.89,11.894801662851092,9.860783058057505,0.25,0.1,1,0,0.1308019688597652,0.5,0,1,High Balance,0.27910177698984895,1,0,146502.07,0.13955088849492447,1,Low,False,True,False,1,2.346651582347615,1.835444648367801,3.3605372358446646,3.3966200384427365,3.0241045288573503,Inactive_High_Balance,0,0,0,1,0,High Value,0
762,19,6,0.0,2,1,0,55500.17,0.0,10.924159380593403,0.5,0.6,1,0,55500.17,0.2857142857142857,1,0,Zero Balance,0.26,1,0,0.0,0.037142857142857144,0,Medium,False,True,False,2,2.8604431858797144,3.067526722196561,1.0284622966084886,2.761846095157506,3.060557448682694,Inactive_Disengaged,0,0,1,0,0,Low Value,0
640,55,10,132436.34,1,1,0,978.66,11.793864906892889,6.887205572691927,0.25,1.0,1,0,0.007389607794901347,0.09090909090909091,0,1,High Balance,0.3678789599720087,0,0,132436.34,0.033443541815637155,1,Low,False,False,True,0,2.9220280703173516,5.290365993720188,5.504987090522146,5.384117786737096,4.70626583487654,Inactive_Low_Balance,0,0,0,0,1,Medium Value,0
556,46,10,0.0,2,0,0,109184.24,0.0,11.600801168322187,0.5,1.0,0,0,109184.24,0.18181818181818182,1,0,Zero Balance,0.25,1,0,0.0,0.022727272727272728,0,Medium,False,False,False,2,3.846494614988956,3.834880396264997,1.9254394313146022,3.1533080679309013,3.113456579626194,Inactive_Disengaged,0,0,1,0,0,Low Value,0
841,74,9,108131.53,1,0,1,60830.38,11.591112883427813,11.015861053232008,0.25,0.9,0,1,0.5625539326602272,0.1,0,0,Medium Balance,0.7054226830455214,0,1,0.0,0.07054226830455214,0,Low,False,False,True,4,3.1758327648757088,2.616226825999904,3.1606263185620884,2.3836627293476886,0.9843834594377134,Active_Casual,0,1,0,0,0,High Value,0
469,48,5,0.0,1,1,0,160529.71,0.0,11.986240542812991,0.25,0.5,1,0,160529.71,0.16666666666666666,1,0,Zero Balance,0.175,1,0,0.0,0.029166666666666664,0,Low,False,False,False,2,3.866192858658986,2.6843444331026807,1.8711569867202804,3.602467067016889,2.8672978512150418,Inactive_Disengaged,0,0,1,0,0,Low Value,1
579,41,0,141749.68,1,0,1,9201.53,11.861825018756623,9.127233725231562,0.25,0.0,0,1,0.06491348048559627,1.0,0,1,High Balance,0.6187022753295551,0,1,0.0,0.6187022753295551,0,Low,True,False,True,0,2.2348200736198653,2.5562230081393373,3.9592631349973892,3.5970434218559424,3.501720986790905,Inactive_Low_Balance,0,0,0,0,1,Medium Value,0
774,40,9,93017.47,2,1,0,191608.97,11.440553354567134,12.163217178655703,0.5,0.9,1,0,2.059902404328947,0.2,0,0,Medium Balance,0.4285987017580202,0,0,93017.47,0.04285987017580202,0,Medium,False,False,True,3,3.934022420974158,2.891719712219866,2.5863272756600058,1.7178338662059165,2.0163690081027386,Active_Power_Core,1,0,0,0,0,Platinum Value,0
642,26,0,0.0,1,0,0,47472.68,0.0,10.76793073118652,0.25,0.0,0,0,47472.68,1.0,1,0,Zero Balance,0.075,1,0,0.0,0.075,0,Low,False,False,True,2,3.563418634076158,2.921571769814353,2.8242716555297114,4.349615785097284,4.024147049740601,Inactive_Disengaged,0,0,1,0,0,Low Value,0
557,42,6,177822.03,1,1,0,150944.31,12.088544121233026,11.924672864761613,0.25,0.6,1,0,0.8488456753886153,0.14285714285714285,0,1,High Balance,0.33144890587207415,0,0,177822.03,0.04734984369601059,1,Low,False,False,True,4,3.5589948462171237,1.5021817662964647,2.656125515797876,2.4703330382676243,1.2555235302808097,Active_Casual,0,1,0,0,0,Platinum Value,1
711,45,1,97486.15,2,1,0,50610.62,11.487475853428437,10.831936473180123,0.5,0.1,1,0,0.5191517035834979,1.0,0,0,Medium Balance,0.3491671530578712,0,0,97486.15,0.1745835765289356,0,Medium,True,False,False,1,2.8209073363516097,1.8062314499986305,2.5990050105912164,2.1367852469903084,3.0474998408371863,Inactive_High_Balance,0,0,0,1,0,High Value,0
642,30,8,80964.57,2,1,0,174738.2,11.301779281561837,12.071049855611092,0.5,0.8,1,0,2.1581790877282776,0.2222222222222222,0,0,Medium Balance,0.4169174975574796,0,0,80964.57,0.04632416639527551,0,Medium,False,False,True,3,3.734881470128716,2.6032633678202375,2.3741193598050048,1.487308511877514,1.9431319173397792,Active_Power_Core,1,0,0,0,0,Platinum Value,0
634,27,3,107027.52,1,1,0,173425.68,11.580850619984096,12.063510195391244,0.25,0.3,1,0,1.620368851218348,0.25,0,0,Medium Balance,0.2952983589550411,1,0,107027.52,0.07382458973876027,0,Low,True,False,True,1,3.7277801147681626,1.0408057048876111,2.718027015378552,2.727771543760112,2.0716919152397737,Inactive_High_Balance,0,0,0,1,0,High Value,0
826,29,4,129938.07,1,0,1,190200.53,11.774820927259455,12.155839473225111,0.25,0.4,0,1,1.463767056359569,0.2,0,1,High Balance,0.6576482481548704,0,1,0.0,0.13152964963097408,0,Low,False,True,False,1,3.7806955268230324,1.3428618230519642,2.861350584843784,2.157416566380152,1.541329516093422,Inactive_High_Balance,0,0,0,1,0,High Value,0
430,35,1,118894.22,1,0,0,2923.61,11.685997880020462,7.980916417442945,0.25,0.1,0,0,0.02458980268508692,0.5,0,0,Medium Balance,0.2265721849040836,1,0,118894.22,0.1132860924520418,0,Low,False,False,True,0,2.288583918361228,3.6518625329020558,4.59587839405616,4.6971529647778505,4.3941263376624855,Inactive_Low_Balance,0,0,0,0,1,Medium Value,0
733,28,5,0.0,2,0,0,12761.16,0.0,9.454239821569573,0.5,0.5,0,0,12761.16,0.3333333333333333,1,0,Zero Balance,0.2,1,0,0.0,0.03333333333333333,0,Medium,False,False,False,0,2.078602843260837,3.590935713337043,2.2743179302647993,3.527517536087248,3.7857737834151197,Inactive_Low_Balance,0,0,0,0,1,Medium Value,0
632,42,4,126115.6,1,1,0,100998.5,11.744962154843344,11.522870845316094,0.25,0.4,1,0,0.8008343072997527,0.2,0,0,Medium Balance,0.3072865185282777,0,0,126115.6,0.06145730370565554,0,Low,False,False,True,1,3.191865475747996,0.9293469223921839,2.5862630461959477,2.5350917425162196,1.6660037163915313,Inactive_High_Balance,0,0,0,1,0,High Value,0
539,38,6,0.0,1,1,1,152880.07,0.0,11.93741557784309,0.25,0.6,1,1,152880.07,0.14285714285714285,1,0,Zero Balance,0.585,0,1,0.0,0.08357142857142856,0,Low,False,True,True,2,3.616093664490617,2.5538543404822382,1.6851938297760387,2.904901449436354,2.17178414485822,Inactive_Disengaged,0,0,1,0,0,Low Value,1
614,41,7,179915.85,1,0,0,14666.35,12.100250078698698,9.593379214056057,0.25,0.7,0,0,0.08151737872244873,0.125,0,1,High Balance,0.291590719861074,1,0,179915.85,0.03644883998263425,1,Low,False,True,False,0,1.9437131275342814,2.5674347525788916,3.287904032361349,3.192092693779867,2.1929163323854155,Inactive_Low_Balance,0,0,0,0,1,Medium Value,1
706,20,8,0.0,2,1,1,12368.11,0.0,9.42295751453621,0.5,0.8,1,1,12368.11,0.2222222222222222,1,0,Zero Balance,0.6800000000000002,0,2,0.0,0.07555555555555557,0,Medium,False,True,True,0,2.176916322568965,3.9555053452819613,2.6003541642433494,3.050696855062011,3.389641778461964,Inactive_Low_Balance,0,0,0,0,1,Medium Value,0
640,30,5,32197.64,1,0,1,141446.01,10.379679494615688,11.859680438294916,0.25,0.5,0,1,4.392918769239944,0.16666666666666666,0,0,Medium Balance,0.6507465489677365,0,1,0.0,0.10845775816128943,0,Low,True,False,False,4,3.4367554958545647,1.3949708091612127,2.5806318592926996,2.0308595106355845,1.1288070008609634,Active_Casual,0,1,0,0,0,High Value,0
711,43,2,39043.29,2,1,1,175423.69,10.572451921784944,12.074965112981975,0.5,0.2,1,1,4.492940965247415,0.6666666666666666,0,0,Medium Balance,0.7480819262272408,0,2,0.0,0.24936064207574693,0,Medium,True,False,True,3,3.880344636141588,2.1915912091765155,2.7490123456657134,1.4913102262490023,2.835310399008654,Active_Power_Core,1,0,0,0,0,Platinum Value,0
703,41,6,109941.51,1,1,0,116267.28,11.607712871788928,11.663655558399368,0.25,0.6,1,0,1.0575279753027287,0.14285714285714285,0,0,Medium Balance,0.3256237866779021,0,0,109941.51,0.04651768381112887,0,Low,False,False,False,4,3.3054075445977373,1.4413167886705864,2.554725394023435,2.447379531668979,1.1886824565054315,Active_Casual,0,1,0,0,0,High Value,0
661,47,0,109493.62,1,0,0,188324.01,11.603630694611564,12.145924525793589,0.25,0.0,0,0,1.71993847734254,1.0,0,0,Medium Balance,0.21557433238669832,1,0,109493.62,0.21557433238669832,0,Low,True,False,False,1,4.195395247543596,1.5790117173534453,3.259737464751317,3.4202039049716677,3.1247750275182082,Inactive_High_Balance,0,0,0,1,0,High Value,1
663,43,4,87624.03,2,1,0,149401.33,11.380821966704879,11.91439814727544,0.5,0.4,1,0,1.705007461909,0.4,0,0,Medium Balance,0.37787507480088456,0,0,87624.03,0.0755750149601769,0,Medium,False,False,True,3,3.4544154270884877,1.7855344874602286,2.155209612436951,1.3899318144045076,2.31219609485084,Active_Power_Core,1,0,0,0,0,Platinum Value,0
568,33,7,0.0,2,1,0,143450.61,0.0,11.873753044769323,0.5,0.7,1,0,143450.61,0.25,1,0,Zero Balance,0.27,1,0,0.0,0.03375,0,Medium,False,False,True,2,3.691842650261056,3.208985525112805,1.1235428883753584,2.758425963796787,2.994254615601719,Inactive_Disengaged,0,0,1,0,0,Low Value,0
727,39,5,80615.46,2,0,0,180962.32,11.297458126007271,12.106049637777584,0.5,0.5,0,0,2.244731659018518,0.3333333333333333,0,0,Medium Balance,0.33686514811847995,0,0,80615.46,0.05614419135307999,0,Medium,True,False,True,3,3.649926813495756,2.029857276908624,2.1886229247927194,1.5520991886301834,2.2764576457468144,Active_Power_Core,1,0,0,0,0,Platinum Value,0
677,34,10,171671.9,1,1,1,50777.77,12.053346200998158,10.83523363283061,0.25,1.0,1,1,0.29578209490257346,0.09090909090909091,0,1,High Balance,0.7710224941507227,0,1,0.0,0.07009295401370207,0,Low,False,True,False,4,3.3625270045377675,3.0902032887146254,3.5358624488440586,2.6748443678280305,1.4751681574226105,Active_Casual,0,1,0,0,0,Platinum Value,0
557,36,3,0.0,1,0,1,144078.02,0.0,11.878117178049914,0.25,0.3,0,1,144078.02,0.25,1,0,Zero Balance,0.505,0,1,0.0,0.12625,0,Low,False,False,True,2,3.559534561296567,2.1443254534193574,1.653616901506677,3.0619694771857655,2.618300322198235,Inactive_Disengaged,0,0,1,0,0,Low Value,0
640,39,3,0.0,1,1,1,105997.25,0.0,11.57117786352396,0.25,0.3,1,1,105997.25,0.25,1,0,Zero Balance,0.555,0,1,0.0,0.13875,0,Low,False,True,True,2,3.3055362662221146,2.136004024729934,1.672358341358035,2.99782722967476,2.574520397478154,Inactive_Disengaged,0,0,1,0,0,Low Value,0
551,35,7,129717.3,2,0,0,86937.2,11.773120455185829,11.372952800394707,0.5,0.7,0,0,0.6701999640760016,0.25,0,1,High Balance,0.36262764747110315,0,0,129717.3,0.045328455933887894,1,Medium,False,False,True,3,3.0696110022667744,2.2940216575021566,2.250852120423191,1.3853102407331073,1.9304106025942833,Active_Power_Core,1,0,0,0,0,Platinum Value,0
575,52,8,123925.23,1,0,0,111342.66,11.727441748197599,11.620376733480313,0.25,0.8,0,0,0.8984591881799359,0.1111111111111111,0,0,Medium Balance,0.29707426431817846,1,0,123925.23,0.03300825159090872,0,Low,False,True,True,4,3.458149424433941,2.114167625625676,2.7686834893890873,2.6650993292997023,1.188039727901082,Active_Casual,0,1,0,0,0,High Value,1
606,40,6,119501.88,2,1,0,46774.94,11.691095750481702,10.753124247145601,0.5,0.6,1,0,0.3914126588413602,0.2857142857142857,0,0,Medium Balance,0.4016339439996239,0,0,119501.88,0.05737627771423198,0,Medium,False,False,True,3,2.4296192725177614,2.1390902605409385,2.2504639612972084,1.3187290091426356,2.034902071108395,Active_Power_Core,1,0,0,0,0,Platinum Value,0
711,53,5,123805.03,1,1,0,102428.51,11.726471345639348,11.536930133664379,0.25,0.5,1,0,0.8273305427853554,0.16666666666666666,0,0,Medium Balance,0.31706250819672277,0,0,123805.03,0.05284375136612046,0,Low,True,False,False,1,3.1809811876407528,1.150421755262442,2.549806684672571,2.461977927747577,1.39479170018671,Inactive_High_Balance,0,0,0,1,0,High Value,0
850,28,8,67639.56,2,1,1,194245.29,11.121963082103022,12.176882168948405,0.5,0.8,1,1,2.8717279987037365,0.2222222222222222,0,0,Medium Balance,0.8147390809173349,0,2,0.0,0.09052656454637055,0,Medium,False,False,True,3,4.131885523214928,3.1146605640651024,3.0117976812383085,1.4523424895247627,2.2749615203920883,Active_Power_Core,1,0,0,0,0,Platinum Value,0
633,31,1,0.0,1,1,0,48606.71,0.0,10.791537439281587,0.25,0.1,1,0,48606.71,0.5,1,0,Zero Balance,0.135,1,0,0.0,0.0675,0,Low,False,False,True,2,3.285552260953819,2.6729291568853193,2.456296322711457,4.03994917654014,3.6497788505597475,Inactive_Disengaged,0,0,1,0,0,Low Value,0
646,29,4,105957.44,1,1,0,15470.91,11.570802220740822,9.646781400716488,0.25,0.4,1,0,0.14600922776892525,0.2,0,0,Medium Balance,0.30517662576201254,0,0,105957.44,0.06103532515240251,0,Low,True,False,False,0,1.7608854098630835,2.0055563365401676,3.133117183308162,3.124332574870068,2.436709170705966,Inactive_Low_Balance,0,0,0,0,1,Medium Value,0
626,38,7,141074.59,1,1,0,52795.56,11.857051125001199,10.87420131605675,0.25,0.7,1,0,0.37423596810759396,0.125,0,1,High Balance,0.3386444411097996,0,0,141074.59,0.04233055513872495,1,Low,False,False,True,4,2.695394702613571,1.797815744242849,2.6981063102239493,2.522581361575457,1.1259600831383287,Active_Casual,0,1,0,0,0,Platinum Value,1
716,40,3,0.0,2,0,1,167636.15,0.0,12.029557101178675,0.5,0.3,0,1,167636.15,0.5,1,0,Zero Balance,0.5800000000000001,0,2,0.0,0.14500000000000002,0,Medium,False,False,False,2,3.7117355464497868,2.735015996359022,1.2394815384709577,2.3293374898865338,3.1577513546873557,Inactive_Disengaged,0,0,1,0,0,Low Value,0
779,37,2,128389.63,1,1,1,6589.16,11.762832692497305,8.793332906412743,0.25,0.2,1,1,0.051321190650750755,0.3333333333333333,0,1,High Balance,0.6875030144653007,0,1,0.0,0.22916767148843356,0,Low,True,False,False,0,1.8785934521518795,2.8553683376373913,4.006822451053006,3.544658169548887,3.3333720168169214,Inactive_Low_Balance,0,0,0,0,1,Medium Value,1
635,32,8,0.0,2,1,1,19367.98,0.0,9.871428096263875,0.5,0.8,1,1,19367.98,0.2222222222222222,1,0,Zero Balance,0.6800000000000002,0,2,0.0,0.07555555555555557,0,Medium,False,True,False,2,2.360180001059078,3.7470908123038327,2.265490333401898,2.768231936126867,3.144029001507523,Inactive_Disengaged,0,0,1,0,0,Low Value,1
775,27,4,0.0,1,1,1,40807.26,0.0,10.61663979088221,0.25,0.4,1,1,40807.26,0.2,1,0,Zero Balance,0.5650000000000001,0,1,0.0,0.11300000000000002,0,Low,False,True,True,2,2.4657239271024687,2.345711752064085,1.7763849833691534,3.030301901217779,2.5052393505507995,Inactive_Disengaged,0,0,1,0,0,Low Value,0
678,26,5,111128.04,1,1,0,60941.27,11.61844732761093,11.017682301599802,0.25,0.5,1,0,0.5483829429283291,0.16666666666666666,0,0,Medium Balance,0.31575383123037243,0,0,111128.04,0.05262563853839541,0,Low,False,False,True,1,2.722731514443535,1.213130010453344,2.568264912527175,2.5027557771141353,1.447966912978388,Inactive_High_Balance,0,0,0,1,0,High Value,1
839,51,3,0.0,1,1,1,69101.23,0.0,11.143342281304493,0.25,0.3,1,1,69101.23,0.25,1,0,Zero Balance,0.555,0,1,0.0,0.13875,0,Low,False,False,False,2,2.9408521234277885,2.1469163073798145,1.6930664640821076,3.011685919049323,2.583474103271561,Inactive_Disengaged,0,0,1,0,0,Low Value,1
692,31,2,0.0,2,1,0,91829.17,0.0,11.427696171852723,0.5,0.2,1,0,91829.17,0.6666666666666666,1,0,Zero Balance,0.22000000000000003,1,0,0.0,0.07333333333333335,0,Medium,False,False,False,2,3.443908333265376,2.8199186295376157,1.4498812798574703,3.0707521859715876,3.615532101192946,Inactive_Disengaged,0,0,1,0,0,Low Value,1
499,21,3,176511.08,1,1,1,153920.22,12.081144594939792,11.944196192063547,0.25,0.3,1,1,0.872009553113872,0.25,0,1,High Balance,0.7013592629408206,0,1,0.0,0.17533981573520516,0,Low,False,False,False,1,3.6977407961785747,1.296872569310484,3.0037433439722094,2.2292256372189927,1.8283804499572818,Inactive_High_Balance,0,0,0,1,0,High Value,0
530,34,8,0.0,2,0,1,141872.52,0.0,11.862691235445332,0.5,0.8,0,1,141872.52,0.2222222222222222,1,0,Zero Balance,0.6300000000000001,0,2,0.0,0.07,0,Medium,False,False,False,2,3.714630000547174,3.3776686393506536,1.5205522672734229,2.2891597450007883,2.7288780177076792,Inactive_Disengaged,0,0,1,0,0,Low Value,0
548,33,1,80107.83,2,0,1,82245.67,11.291141364184272,11.317478181485837,0.5,0.1,0,1,1.0266742130673985,1.0,0,0,Medium Balance,0.6967886225378679,0,2,0.0,0.34839431126893394,0,Medium,False,False,False,3,3.3058967710742215,1.9840159863282185,2.7972650937889063,1.6003579195654842,2.9375213023752647,Active_Power_Core,1,0,0,0,0,Platinum Value,0
537,41,3,138306.34,1,1,0,106761.47,11.837233589274172,11.578361739256822,0.25,0.3,1,0,0.7719147082143291,0.25,0,1,High Balance,0.29840435790414654,1,0,138306.34,0.07460108947603664,1,Low,True,False,False,1,3.3036163092173956,0.8127207407518259,2.680413491064616,2.652540111675627,1.9646686979165766,Inactive_High_Balance,0,0,0,1,0,High Value,0
678,48,2,101099.9,2,0,1,193476.04,11.523874307046091,12.172914128081004,0.5,0.2,0,1,1.9136925586221292,0.6666666666666666,0,0,Medium Balance,0.7096081088631595,0,2,0.0,0.23653603628771983,0,Medium,True,False,True,3,3.945394243409128,2.110937937352511,2.800364384434455,1.4699976539139503,2.8020577368897133,Active_Power_Core,1,0,0,0,0,Platinum Value,0
533,43,4,80442.06,2,0,1,12537.42,11.29530488393879,9.436552809438439,0.5,0.4,0,1,0.15585458832620241,0.4,0,0,Medium Balance,0.7268390622687826,0,2,0.0,0.14536781245375652,0,Medium,True,False,True,0,1.8216282208316892,2.888732646720254,3.231145451843625,2.1570835168950526,3.0270901834160697,Inactive_Low_Balance,0,0,0,0,1,Medium Value,0
723,20,4,0.0,2,1,1,140385.33,0.0,11.852153401161235,0.5,0.4,1,1,140385.33,0.4,1,0,Zero Balance,0.6400000000000001,0,2,0.0,0.12800000000000003,0,Medium,False,False,False,2,3.5586998306859288,2.8234654976865183,1.2192854588640947,2.1743257399285945,2.9968209987427765,Inactive_Disengaged,0,0,1,0,0,Low Value,0
544,38,8,0.0,1,1,1,98208.62,0.0,11.494859452884585,0.25,0.8,1,1,98208.62,0.1111111111111111,1,0,Zero Balance,0.605,0,1,0.0,0.06722222222222222,0,Low,False,False,True,2,3.398172000745519,2.9322949186868255,1.917080133947941,2.983484490556447,2.0521114367947204,Inactive_Disengaged,0,0,1,0,0,Low Value,0
